fecha,sku,tipo_movimiento,cantidad,documento,bodega,responsable
2025-10-13,MP-0047,salida,39.4,CONS-113307,BOD-01,OP-01
2025-10-13,MP-0244,salida,44.5,CONS-113314,BOD-03,OP-06
2025-10-13,MP-0122,salida,66.2,CONS-113321,BOD-02,OP-06
2025-10-13,MP-0132,salida,109.7,CONS-113328,BOD-01,OP-04
2025-10-13,MP-0131,salida,40.6,CONS-113335,BOD-01,OP-02
2025-10-13,MP-0216,salida,84.9,CONS-113342,BOD-02,OP-02
2025-10-13,MP-0272,salida,10.7,CONS-113349,BOD-02,OP-06
2025-10-13,MP-0010,salida,65.7,CONS-113356,BOD-02,OP-02
2025-10-13,MP-0002,salida,37.3,CONS-113363,BOD-01,OP-03
2025-10-13,MP-0150,salida,52.3,CONS-113370,BOD-03,OP-06
2025-10-13,MP-0085,salida,56.9,CONS-113377,BOD-01,OP-04
2025-10-13,MP-0202,salida,80.1,CONS-113384,BOD-02,OP-02
2025-10-13,MP-0153,salida,36.8,CONS-113391,BOD-03,OP-03
2025-10-13,MP-0178,salida,17.4,CONS-113398,BOD-03,OP-04
2025-10-13,MP-0229,salida,82.1,CONS-113405,BOD-03,OP-06
2025-10-13,MP-0013,salida,48.3,CONS-113412,BOD-01,OP-05
2025-10-13,MP-0020,salida,48.6,CONS-113419,BOD-03,OP-04
2025-10-13,MP-0106,salida,31.8,CONS-113426,BOD-02,OP-05
2025-10-13,MP-0051,salida,104.8,CONS-113433,BOD-03,OP-02
2025-10-13,MP-0238,salida,45.1,CONS-113447,BOD-03,OP-01
2025-10-13,MP-0004,salida,42.2,CONS-113454,BOD-02,OP-01
2025-10-13,MP-0033,salida,37.3,CONS-113461,BOD-01,OP-01
2025-10-13,MP-0045,salida,23.7,CONS-113468,BOD-01,OP-04
2025-10-13,MP-0386,salida,52.4,CONS-113475,BOD-01,OP-03
2025-10-13,MP-0393,salida,16.8,CONS-113482,BOD-02,OP-01
2025-10-13,MP-0373,salida,94.2,CONS-113489,BOD-03,OP-03
2025-10-13,MP-0015,salida,73.2,CONS-113496,BOD-01,OP-05
2025-10-13,MP-0142,salida,111.4,CONS-113510,BOD-02,OP-01
2025-10-13,MP-0102,salida,135.9,CONS-113517,BOD-02,OP-05
2025-10-13,MP-0114,salida,32.4,CONS-113524,BOD-02,OP-03
2025-10-13,MP-0325,salida,87.3,CONS-113531,BOD-01,OP-06
2025-10-13,MP-0193,salida,78.7,CONS-113538,BOD-01,OP-03
2025-10-13,MP-0330,salida,36.3,CONS-113545,BOD-03,OP-04
2025-10-13,MP-0024,salida,65.5,CONS-113552,BOD-03,OP-04
2025-10-13,MP-0117,salida,26.7,CONS-113559,BOD-01,OP-02
2025-10-13,MP-0060,salida,23.8,CONS-113566,BOD-01,OP-01
2025-10-13,MP-0357,salida,29.3,CONS-113573,BOD-02,OP-03
2025-10-13,MP-0162,salida,4.5,CONS-113580,BOD-02,OP-06
2025-10-13,MP-0009,salida,29.4,CONS-113587,BOD-03,OP-05
2025-10-13,MP-0076,salida,40.7,CONS-113594,BOD-01,OP-04
2025-10-13,MP-0077,salida,42.9,CONS-113601,BOD-02,OP-06
2025-10-13,MP-0273,salida,45.7,CONS-113608,BOD-01,OP-05
2025-10-13,MP-0026,salida,12.7,CONS-113615,BOD-02,OP-01
2025-10-13,MP-0071,salida,15.4,CONS-113629,BOD-02,OP-02
2025-10-13,MP-0388,salida,14.9,CONS-113636,BOD-03,OP-04
2025-10-13,MP-0227,salida,8.9,CONS-113643,BOD-03,OP-04
2025-10-13,MP-0088,salida,52.4,CONS-113650,BOD-01,OP-01
2025-10-13,MP-0143,salida,58.5,CONS-113657,BOD-02,OP-02
2025-10-13,MP-0181,salida,49.2,CONS-113664,BOD-01,OP-05
2025-10-13,MP-0385,salida,14.4,CONS-113671,BOD-03,OP-04
2025-10-13,MP-0321,salida,26.5,CONS-113678,BOD-02,OP-02
2025-10-13,MP-0343,salida,59.0,CONS-113685,BOD-01,OP-01
2025-10-13,MP-0080,salida,21.7,CONS-113699,BOD-03,OP-02
2025-10-13,MP-0139,salida,40.1,CONS-113706,BOD-01,OP-05
2025-10-13,MP-0356,salida,25.7,CONS-113713,BOD-02,OP-02
2025-10-13,MP-0078,salida,109.0,CONS-113727,BOD-03,OP-05
2025-10-13,MP-0059,salida,67.2,CONS-113734,BOD-01,OP-06
2025-10-13,MP-0211,salida,52.6,CONS-113741,BOD-03,OP-05
2025-10-13,MP-0340,salida,52.6,CONS-113748,BOD-02,OP-01
2025-10-13,MP-0390,salida,37.7,CONS-113755,BOD-02,OP-02
2025-10-13,MP-0268,salida,34.5,CONS-113762,BOD-02,OP-03
2025-10-13,MP-0039,salida,12.5,CONS-113769,BOD-02,OP-03
2025-10-13,MP-0032,salida,24.4,CONS-113776,BOD-01,OP-04
2025-10-13,MP-0129,salida,82.8,CONS-113783,BOD-03,OP-03
2025-10-13,MP-0136,salida,71.2,CONS-113790,BOD-01,OP-01
2025-10-13,MP-0217,salida,62.8,CONS-113797,BOD-01,OP-06
2025-10-13,MP-0344,salida,104.2,CONS-113804,BOD-01,OP-04
2025-10-14,MP-0358,ajuste,31,AJU-120068,BOD-01,AUDIT
2025-10-15,MP-0071,entrada,352,REC-OC-5759,BOD-03,OP-06
2025-10-15,MP-0033,entrada,1841,REC-OC-5481,BOD-01,OP-02
2025-10-15,MP-0029,entrada,1178,REC-OC-5396,BOD-02,OP-04
2025-10-15,MP-0164,entrada,42,REC-OC-6204,BOD-03,OP-02
2025-10-15,MP-0102,entrada,219,REC-OC-5930,BOD-01,OP-01
2025-10-15,MP-0398,ajuste,-30,AJU-120033,BOD-01,AUDIT
2025-10-16,MP-0139,entrada,185,REC-OC-6129,BOD-02,OP-02
2025-10-16,MP-0024,entrada,1825,REC-OC-5340,BOD-03,OP-06
2025-10-16,MP-0135,entrada,335,REC-OC-6103,BOD-01,OP-02
2025-10-17,MP-0017,entrada,1902,REC-OC-5235,BOD-03,OP-06
2025-10-17,MP-0019,entrada,493,REC-OC-5266,BOD-03,OP-06
2025-10-17,MP-0008,entrada,746,REC-OC-5094,BOD-02,OP-06
2025-10-17,MP-0037,entrada,650,REC-OC-5547,BOD-01,OP-04
2025-10-17,MP-0019,salida,38.6,CONS-113035,BOD-01,OP-04
2025-10-17,MP-0022,salida,86.1,CONS-113042,BOD-02,OP-06
2025-10-17,MP-0094,salida,24.0,CONS-113049,BOD-01,OP-02
2025-10-17,MP-0074,salida,24.9,CONS-113056,BOD-01,OP-02
2025-10-17,MP-0370,salida,8.1,CONS-113063,BOD-02,OP-06
2025-10-17,MP-0299,salida,-31.2,CONS-113070,BOD-03,OP-06
2025-10-17,MP-0309,salida,28.3,CONS-113077,BOD-03,OP-01
2025-10-17,MP-0418,salida,26.3,CONS-113084,BOD-03,OP-01
2025-10-17,MP-0008,salida,116.7,CONS-113091,BOD-01,OP-04
2025-10-17,MP-0005,salida,39.9,CONS-113098,BOD-02,OP-02
2025-10-17,MP-0133,salida,31.1,CONS-113105,BOD-01,OP-04
2025-10-17,MP-0101,salida,27.3,CONS-113112,BOD-03,OP-06
2025-10-17,MP-0149,salida,47.0,CONS-113119,BOD-02,OP-04
2025-10-17,MP-0189,salida,22.1,CONS-113126,BOD-01,OP-06
2025-10-17,MP-0254,salida,32.2,CONS-113133,BOD-01,OP-04
2025-10-17,MP-0161,salida,12.0,CONS-113140,BOD-03,OP-05
2025-10-17,MP-0197,salida,29.1,CONS-113147,BOD-01,OP-03
2025-10-17,MP-0037,salida,77.8,CONS-113154,BOD-01,OP-04
2025-10-17,MP-0018,salida,12.9,CONS-113161,BOD-01,OP-06
2025-10-17,MP-0137,salida,65.2,CONS-113168,BOD-02,OP-03
2025-10-17,MP-0073,salida,94.0,CONS-113175,BOD-03,OP-06
2025-10-17,MP-0118,salida,84.5,CONS-113182,BOD-02,OP-06
2025-10-17,MP-0199,salida,80.0,CONS-113189,BOD-02,OP-06
2025-10-17,MP-0232,salida,71.5,CONS-113196,BOD-02,OP-04
2025-10-17,MP-0027,salida,4.6,CONS-113203,BOD-02,OP-05
2025-10-17,MP-0116,salida,14.0,CONS-113210,BOD-02,OP-05
2025-10-17,MP-0108,salida,58.0,CONS-113217,BOD-02,OP-01
2025-10-17,MP-0293,salida,24.5,CONS-113224,BOD-01,OP-06
2025-10-17,MP-0239,salida,11.6,CONS-113231,BOD-02,OP-05
2025-10-17,MP-0016,salida,130.3,CONS-113238,BOD-03,OP-04
2025-10-17,MP-0030,salida,15.2,CONS-113245,BOD-02,OP-03
2025-10-17,MP-0120,salida,72.9,CONS-113252,BOD-02,OP-05
2025-10-17,MP-0043,salida,42.2,CONS-113259,BOD-02,OP-03
2025-10-17,MP-0182,salida,115.2,CONS-113266,BOD-03,OP-02
2025-10-17,MP-0369,salida,84.9,CONS-113273,BOD-01,OP-05
2025-10-17,MP-0157,salida,185.4,CONS-113280,BOD-03,OP-02
2025-10-17,MP-0001,salida,91.8,CONS-113287,BOD-03,OP-06
2025-10-17,MP-0128,salida,114.4,CONS-113301,BOD-03,OP-03
2025-10-17,MP-0047,salida,39.4,CONS-113308,BOD-01,OP-03
2025-10-17,MP-0244,salida,44.5,CONS-113315,BOD-03,OP-04
2025-10-17,MP-0122,salida,66.2,CONS-113322,BOD-03,OP-03
2025-10-17,MP-0132,salida,109.7,CONS-113329,BOD-02,OP-04
2025-10-17,MP-0131,salida,40.6,CONS-113336,BOD-01,OP-05
2025-10-17,MP-0216,salida,84.9,CONS-113343,BOD-03,OP-01
2025-10-17,MP-0272,salida,10.7,CONS-113350,BOD-03,OP-04
2025-10-17,MP-0010,salida,65.7,CONS-113357,BOD-02,OP-06
2025-10-17,MP-0002,salida,37.3,CONS-113364,BOD-03,OP-03
2025-10-17,MP-0150,salida,52.3,CONS-113371,BOD-03,OP-01
2025-10-17,MP-0085,salida,56.9,CONS-113378,BOD-03,OP-05
2025-10-17,MP-0202,salida,80.1,CONS-113385,BOD-03,OP-05
2025-10-17,MP-0153,salida,36.8,CONS-113392,BOD-03,OP-05
2025-10-17,MP-0178,salida,17.4,CONS-113399,BOD-03,OP-01
2025-10-17,MP-0229,salida,82.1,CONS-113406,BOD-02,OP-06
2025-10-17,MP-0013,salida,48.3,CONS-113413,BOD-01,OP-05
2025-10-17,MP-0020,salida,48.6,CONS-113420,BOD-01,OP-01
2025-10-17,MP-0106,salida,31.8,CONS-113427,BOD-01,OP-03
2025-10-17,MP-0051,salida,104.8,CONS-113434,BOD-02,OP-02
2025-10-17,MP-0411,salida,47.9,CONS-113441,BOD-01,OP-04
2025-10-17,MP-0238,salida,45.1,CONS-113448,BOD-03,OP-04
2025-10-17,MP-0004,salida,42.2,CONS-113455,BOD-02,OP-05
2025-10-17,MP-0033,salida,37.3,CONS-113462,BOD-03,OP-06
2025-10-17,MP-0045,salida,23.7,CONS-113469,BOD-01,OP-02
2025-10-17,MP-0386,salida,52.4,CONS-113476,BOD-02,OP-06
2025-10-17,MP-0393,salida,16.8,CONS-113483,BOD-01,OP-04
2025-10-17,MP-0015,salida,73.2,CONS-113497,BOD-02,OP-03
2025-10-17,MP-0012,salida,110.9,CONS-113504,BOD-02,OP-02
2025-10-17,MP-0142,salida,111.4,CONS-113511,BOD-02,OP-02
2025-10-17,MP-0114,salida,32.4,CONS-113525,BOD-03,OP-01
2025-10-17,MP-0325,salida,87.3,CONS-113532,BOD-02,OP-01
2025-10-17,MP-0330,salida,36.3,CONS-113546,BOD-01,OP-04
2025-10-17,MP-0024,salida,65.5,CONS-113553,BOD-02,OP-05
2025-10-17,MP-0117,salida,26.7,CONS-113560,BOD-03,OP-06
2025-10-17,MP-0060,salida,23.8,CONS-113567,BOD-02,OP-03
2025-10-17,MP-0357,salida,29.3,CONS-113574,BOD-01,OP-01
2025-10-17,MP-0162,salida,4.5,CONS-113581,BOD-02,OP-01
2025-10-17,MP-0009,salida,29.4,CONS-113588,BOD-03,OP-02
2025-10-17,MP-0076,salida,40.7,CONS-113595,BOD-03,OP-03
2025-10-17,MP-0077,salida,42.9,CONS-113602,BOD-03,OP-05
2025-10-17,MP-0026,salida,12.7,CONS-113616,BOD-03,OP-06
2025-10-17,MP-0111,salida,19.5,CONS-113623,BOD-01,OP-05
2025-10-17,MP-0071,salida,15.4,CONS-113630,BOD-01,OP-03
2025-10-17,MP-0388,salida,14.9,CONS-113637,BOD-03,OP-03
2025-10-17,MP-0227,salida,8.9,CONS-113644,BOD-01,OP-03
2025-10-17,MP-0088,salida,52.4,CONS-113651,BOD-02,OP-02
2025-10-17,MP-0143,salida,58.5,CONS-113658,BOD-02,OP-01
2025-10-17,MP-0181,salida,49.2,CONS-113665,BOD-03,OP-05
2025-10-17,MP-0385,salida,14.4,CONS-113672,BOD-02,OP-03
2025-10-17,MP-0343,salida,59.0,CONS-113686,BOD-01,OP-04
2025-10-17,MP-0080,salida,21.7,CONS-113700,BOD-02,OP-04
2025-10-17,MP-0139,salida,40.1,CONS-113707,BOD-03,OP-03
2025-10-17,MP-0356,salida,25.7,CONS-113714,BOD-02,OP-02
2025-10-17,MP-0339,salida,8.6,CONS-113721,BOD-01,OP-06
2025-10-17,MP-0078,salida,109.0,CONS-113728,BOD-03,OP-04
2025-10-17,MP-0059,salida,67.2,CONS-113735,BOD-03,OP-01
2025-10-17,MP-0211,salida,52.6,CONS-113742,BOD-01,OP-01
2025-10-17,MP-0340,salida,52.6,CONS-113749,BOD-01,OP-06
2025-10-17,MP-0390,salida,37.7,CONS-113756,BOD-03,OP-04
2025-10-17,MP-0268,salida,34.5,CONS-113763,BOD-02,OP-01
2025-10-17,MP-0039,salida,12.5,CONS-113770,BOD-02,OP-06
2025-10-17,MP-0032,salida,24.4,CONS-113777,BOD-03,OP-06
2025-10-17,MP-0129,salida,82.8,CONS-113784,BOD-03,OP-05
2025-10-17,MP-0217,salida,62.8,CONS-113798,BOD-03,OP-06
2025-10-17,MP-0344,salida,104.2,CONS-113805,BOD-01,OP-02
2025-10-18,MP-0057,entrada,301,REC-OC-5687,BOD-02,OP-04
2025-10-18,MP-0024,entrada,1530,REC-OC-5341,BOD-02,OP-02
2025-10-18,MP-0095,entrada,243,REC-OC-5886,BOD-01,OP-01
2025-10-19,MP-0121,entrada,274,REC-OC-6014,BOD-03,OP-01
2025-10-19,MP-0089,entrada,336,REC-OC-5853,BOD-02,OP-04
2025-10-20,MP-0044,entrada,355,REC-OC-5611,BOD-02,OP-03
2025-10-20,MP-0075,entrada,176,REC-OC-5776,BOD-01,OP-04
2025-10-21,MP-0014,entrada,1089,REC-OC-5189,BOD-03,OP-01
2025-10-21,MP-0009,entrada,1992,REC-OC-5113,BOD-02,OP-06
2025-10-21,MP-0019,salida,38.6,CONS-113036,BOD-02,OP-05
2025-10-21,MP-0022,salida,86.1,CONS-113043,BOD-02,OP-06
2025-10-21,MP-0094,salida,24.0,CONS-113050,BOD-01,OP-05
2025-10-21,MP-0074,salida,-24.9,CONS-113057,BOD-03,OP-03
2025-10-21,MP-0370,salida,8.1,CONS-113064,BOD-02,OP-05
2025-10-21,MP-0309,salida,28.3,CONS-113078,BOD-01,OP-03
2025-10-21,MP-0418,salida,26.3,CONS-113085,BOD-01,OP-06
2025-10-21,MP-0008,salida,116.7,CONS-113092,BOD-02,OP-04
2025-10-21,MP-0005,salida,39.9,CONS-113099,BOD-01,OP-05
2025-10-21,MP-0133,salida,-31.1,CONS-113106,BOD-03,OP-03
2025-10-21,MP-0101,salida,27.3,CONS-113113,BOD-02,OP-01
2025-10-21,MP-0189,salida,22.1,CONS-113127,BOD-01,OP-02
2025-10-21,MP-0254,salida,32.2,CONS-113134,BOD-03,OP-06
2025-10-21,MP-0161,salida,12.0,CONS-113141,BOD-02,OP-01
2025-10-21,MP-0197,salida,29.1,CONS-113148,BOD-03,OP-06
2025-10-21,MP-0037,salida,77.8,CONS-113155,BOD-03,OP-01
2025-10-21,MP-0018,salida,12.9,CONS-113162,BOD-01,OP-06
2025-10-21,MP-0137,salida,65.2,CONS-113169,BOD-03,OP-05
2025-10-21,MP-0073,salida,94.0,CONS-113176,BOD-02,OP-03
2025-10-21,MP-0118,salida,84.5,CONS-113183,BOD-03,OP-04
2025-10-21,MP-0199,salida,80.0,CONS-113190,BOD-03,OP-04
2025-10-21,MP-0232,salida,71.5,CONS-113197,BOD-01,OP-02
2025-10-21,MP-0027,salida,4.6,CONS-113204,BOD-01,OP-05
2025-10-21,MP-0116,salida,14.0,CONS-113211,BOD-01,OP-04
2025-10-21,MP-0108,salida,58.0,CONS-113218,BOD-03,OP-06
2025-10-21,MP-0293,salida,24.5,CONS-113225,BOD-03,OP-01
2025-10-21,MP-0239,salida,11.6,CONS-113232,BOD-01,OP-01
2025-10-21,MP-0016,salida,130.3,CONS-113239,BOD-03,OP-06
2025-10-21,MP-0030,salida,15.2,CONS-113246,BOD-01,OP-05
2025-10-21,MP-0120,salida,72.9,CONS-113253,BOD-03,OP-06
2025-10-21,MP-0043,salida,42.2,CONS-113260,BOD-03,OP-03
2025-10-21,MP-0182,salida,115.2,CONS-113267,BOD-03,OP-01
2025-10-21,MP-0369,salida,84.9,CONS-113274,BOD-03,OP-05
2025-10-21,MP-0157,salida,185.4,CONS-113281,BOD-01,OP-04
2025-10-21,MP-0001,salida,91.8,CONS-113288,BOD-02,OP-01
2025-10-21,MP-0128,salida,114.4,CONS-113302,BOD-03,OP-06
2025-10-21,MP-0244,salida,44.5,CONS-113316,BOD-01,OP-05
2025-10-21,MP-0132,salida,109.7,CONS-113330,BOD-02,OP-01
2025-10-21,MP-0131,salida,40.6,CONS-113337,BOD-03,OP-03
2025-10-21,MP-0216,salida,84.9,CONS-113344,BOD-01,OP-03
2025-10-21,MP-0272,salida,10.7,CONS-113351,BOD-03,OP-06
2025-10-21,MP-0010,salida,65.7,CONS-113358,BOD-02,OP-06
2025-10-21,MP-0002,salida,37.3,CONS-113365,BOD-02,OP-04
2025-10-21,MP-0150,salida,52.3,CONS-113372,BOD-03,OP-01
2025-10-21,MP-0085,salida,56.9,CONS-113379,BOD-01,OP-05
2025-10-21,MP-0202,salida,80.1,CONS-113386,BOD-03,OP-01
2025-10-21,MP-0153,salida,36.8,CONS-113393,BOD-01,OP-03
2025-10-21,MP-0178,salida,17.4,CONS-113400,BOD-01,OP-02
2025-10-21,MP-0229,salida,82.1,CONS-113407,BOD-03,OP-03
2025-10-21,MP-0013,salida,48.3,CONS-113414,BOD-02,OP-02
2025-10-21,MP-0020,salida,48.6,CONS-113421,BOD-01,OP-01
2025-10-21,MP-0106,salida,31.8,CONS-113428,BOD-03,OP-01
2025-10-21,MP-0051,salida,104.8,CONS-113435,BOD-03,OP-04
2025-10-21,MP-0411,salida,47.9,CONS-113442,BOD-01,OP-04
2025-10-21,MP-0238,salida,45.1,CONS-113449,BOD-03,OP-05
2025-10-21,MP-0004,salida,42.2,CONS-113456,BOD-02,OP-04
2025-10-21,MP-0033,salida,37.3,CONS-113463,BOD-03,OP-05
2025-10-21,MP-0045,salida,23.7,CONS-113470,BOD-02,OP-02
2025-10-21,MP-0386,salida,52.4,CONS-113477,BOD-03,OP-02
2025-10-21,MP-0393,salida,16.8,CONS-113484,BOD-01,OP-01
2025-10-21,MP-0373,salida,94.2,CONS-113491,BOD-02,OP-05
2025-10-21,MP-0015,salida,73.2,CONS-113498,BOD-02,OP-06
2025-10-21,MP-0012,salida,110.9,CONS-113505,BOD-03,OP-01
2025-10-21,MP-0142,salida,111.4,CONS-113512,BOD-02,OP-03
2025-10-21,MP-0102,salida,135.9,CONS-113519,BOD-03,OP-01
2025-10-21,MP-0114,salida,32.4,CONS-113526,BOD-02,OP-03
2025-10-21,MP-0325,salida,87.3,CONS-113533,BOD-02,OP-01
2025-10-21,MP-0193,salida,78.7,CONS-113540,BOD-01,OP-06
2025-10-21,MP-0330,salida,36.3,CONS-113547,BOD-03,OP-04
2025-10-21,MP-0024,salida,65.5,CONS-113554,BOD-03,OP-05
2025-10-21,MP-0117,salida,26.7,CONS-113561,BOD-02,OP-06
2025-10-21,MP-0060,salida,23.8,CONS-113568,BOD-02,OP-05
2025-10-21,MP-0357,salida,29.3,CONS-113575,BOD-01,OP-05
2025-10-21,MP-0162,salida,4.5,CONS-113582,BOD-02,OP-02
2025-10-21,MP-0009,salida,29.4,CONS-113589,BOD-02,OP-01
2025-10-21,MP-0076,salida,40.7,CONS-113596,BOD-03,OP-04
2025-10-21,MP-0077,salida,42.9,CONS-113603,BOD-01,OP-01
2025-10-21,MP-0026,salida,12.7,CONS-113617,BOD-02,OP-05
2025-10-21,MP-0111,salida,19.5,CONS-113624,BOD-01,OP-01
2025-10-21,MP-0071,salida,15.4,CONS-113631,BOD-02,OP-05
2025-10-21,MP-0388,salida,14.9,CONS-113638,BOD-03,OP-03
2025-10-21,MP-0227,salida,-8.9,CONS-113645,BOD-01,OP-06
2025-10-21,MP-0143,salida,58.5,CONS-113659,BOD-03,OP-03
2025-10-21,MP-0181,salida,49.2,CONS-113666,BOD-03,OP-02
2025-10-21,MP-0385,salida,14.4,CONS-113673,BOD-01,OP-02
2025-10-21,MP-0321,salida,26.5,CONS-113680,BOD-01,OP-01
2025-10-21,MP-0343,salida,59.0,CONS-113687,BOD-01,OP-03
2025-10-21,MP-0036,salida,19.7,CONS-113694,BOD-02,OP-06
2025-10-21,MP-0080,salida,21.7,CONS-113701,BOD-01,OP-05
2025-10-21,MP-0139,salida,40.1,CONS-113708,BOD-03,OP-06
2025-10-21,MP-0356,salida,25.7,CONS-113715,BOD-03,OP-03
2025-10-21,MP-0339,salida,8.6,CONS-113722,BOD-03,OP-01
2025-10-21,MP-0078,salida,109.0,CONS-113729,BOD-01,OP-03
2025-10-21,MP-0059,salida,67.2,CONS-113736,BOD-03,OP-06
2025-10-21,MP-0211,salida,52.6,CONS-113743,BOD-03,OP-03
2025-10-21,MP-0340,salida,52.6,CONS-113750,BOD-01,OP-06
2025-10-21,MP-0390,salida,37.7,CONS-113757,BOD-01,OP-05
2025-10-21,MP-0268,salida,34.5,CONS-113764,BOD-03,OP-03
2025-10-21,MP-0039,salida,12.5,CONS-113771,BOD-03,OP-03
2025-10-21,MP-0032,salida,24.4,CONS-113778,BOD-01,OP-04
2025-10-21,MP-0136,salida,71.2,CONS-113792,BOD-01,OP-03
2025-10-21,MP-0217,salida,62.8,CONS-113799,BOD-03,OP-05
2025-10-21,MP-0344,salida,104.2,CONS-113806,BOD-01,OP-01
2025-10-21,MP-0250,ajuste,-22,AJU-120066,BOD-03,AUDIT
2025-10-22,MP-0032,entrada,1953,REC-OC-5449,BOD-02,OP-01
2025-10-22,MP-0288,entrada,17,REC-OC-6333,BOD-03,OP-01
2025-10-22,MP-0176,entrada,101,REC-OC-6217,BOD-02,OP-04
2025-10-23,MP-0254,entrada,63,REC-OC-6297,BOD-01,OP-05
2025-10-24,MP-0125,entrada,420,REC-OC-6038,BOD-01,OP-05
2025-10-24,MP-0029,entrada,1283,REC-OC-5394,BOD-03,OP-06
2025-10-25,MP-0019,salida,38.6,CONS-113037,BOD-03,OP-03
2025-10-25,MP-0022,salida,86.1,CONS-113044,BOD-01,OP-05
2025-10-25,MP-0094,salida,24.0,CONS-113051,BOD-02,OP-04
2025-10-25,MP-0074,salida,24.9,CONS-113058,BOD-02,OP-05
2025-10-25,MP-0370,salida,8.1,CONS-113065,BOD-01,OP-02
2025-10-25,MP-0299,salida,31.2,CONS-113072,BOD-03,OP-01
2025-10-25,MP-0309,salida,28.3,CONS-113079,BOD-02,OP-05
2025-10-25,MP-0418,salida,26.3,CONS-113086,BOD-02,OP-01
2025-10-25,MP-0008,salida,116.7,CONS-113093,BOD-01,OP-04
2025-10-25,MP-0005,salida,39.9,CONS-113100,BOD-02,OP-04
2025-10-25,MP-0133,salida,31.1,CONS-113107,BOD-03,OP-02
2025-10-25,MP-0101,salida,27.3,CONS-113114,BOD-02,OP-03
2025-10-25,MP-0149,salida,47.0,CONS-113121,BOD-01,OP-04
2025-10-25,MP-0189,salida,22.1,CONS-113128,BOD-01,OP-06
2025-10-25,MP-0254,salida,32.2,CONS-113135,BOD-01,OP-03
2025-10-25,MP-0161,salida,-12.0,CONS-113142,BOD-03,OP-02
2025-10-25,MP-0197,salida,29.1,CONS-113149,BOD-03,OP-03
2025-10-25,MP-0037,salida,77.8,CONS-113156,BOD-03,OP-04
2025-10-25,MP-0018,salida,12.9,CONS-113163,BOD-03,OP-03
2025-10-25,MP-0137,salida,65.2,CONS-113170,BOD-02,OP-02
2025-10-25,MP-0073,salida,94.0,CONS-113177,BOD-02,OP-06
2025-10-25,MP-0118,salida,84.5,CONS-113184,BOD-03,OP-06
2025-10-25,MP-0199,salida,80.0,CONS-113191,BOD-02,OP-01
2025-10-25,MP-0232,salida,71.5,CONS-113198,BOD-03,OP-06
2025-10-25,MP-0027,salida,4.6,CONS-113205,BOD-03,OP-05
2025-10-25,MP-0116,salida,14.0,CONS-113212,BOD-02,OP-01
2025-10-25,MP-0108,salida,58.0,CONS-113219,BOD-03,OP-05
2025-10-25,MP-0293,salida,24.5,CONS-113226,BOD-01,OP-05
2025-10-25,MP-0239,salida,11.6,CONS-113233,BOD-03,OP-01
2025-10-25,MP-0016,salida,130.3,CONS-113240,BOD-03,OP-05
2025-10-25,MP-0120,salida,-72.9,CONS-113254,BOD-03,OP-01
2025-10-25,MP-0043,salida,42.2,CONS-113261,BOD-02,OP-03
2025-10-25,MP-0182,salida,115.2,CONS-113268,BOD-03,OP-05
2025-10-25,MP-0369,salida,84.9,CONS-113275,BOD-03,OP-02
2025-10-25,MP-0157,salida,185.4,CONS-113282,BOD-01,OP-01
2025-10-25,MP-0001,salida,91.8,CONS-113289,BOD-03,OP-04
2025-10-25,MP-0014,salida,74.6,CONS-113296,BOD-01,OP-05
2025-10-25,MP-0128,salida,114.4,CONS-113303,BOD-01,OP-04
2025-10-25,MP-0047,salida,39.4,CONS-113310,BOD-03,OP-02
2025-10-25,MP-0244,salida,44.5,CONS-113317,BOD-01,OP-05
2025-10-25,MP-0122,salida,66.2,CONS-113324,BOD-02,OP-01
2025-10-25,MP-0132,salida,109.7,CONS-113331,BOD-03,OP-03
2025-10-25,MP-0131,salida,40.6,CONS-113338,BOD-03,OP-03
2025-10-25,MP-0216,salida,84.9,CONS-113345,BOD-01,OP-04
2025-10-25,MP-0010,salida,65.7,CONS-113359,BOD-01,OP-01
2025-10-25,MP-0002,salida,37.3,CONS-113366,BOD-03,OP-02
2025-10-25,MP-0150,salida,52.3,CONS-113373,BOD-01,OP-03
2025-10-25,MP-0085,salida,56.9,CONS-113380,BOD-03,OP-04
2025-10-25,MP-0202,salida,80.1,CONS-113387,BOD-03,OP-06
2025-10-25,MP-0153,salida,36.8,CONS-113394,BOD-02,OP-06
2025-10-25,MP-0178,salida,17.4,CONS-113401,BOD-03,OP-04
2025-10-25,MP-0229,salida,82.1,CONS-113408,BOD-01,OP-03
2025-10-25,MP-0013,salida,48.3,CONS-113415,BOD-02,OP-01
2025-10-25,MP-0020,salida,48.6,CONS-113422,BOD-01,OP-02
2025-10-25,MP-0106,salida,31.8,CONS-113429,BOD-01,OP-06
2025-10-25,MP-0411,salida,47.9,CONS-113443,BOD-01,OP-06
2025-10-25,MP-0238,salida,45.1,CONS-113450,BOD-02,OP-05
2025-10-25,MP-0004,salida,42.2,CONS-113457,BOD-03,OP-05
2025-10-25,MP-0033,salida,37.3,CONS-113464,BOD-03,OP-04
2025-10-25,MP-0045,salida,23.7,CONS-113471,BOD-02,OP-05
2025-10-25,MP-0386,salida,-52.4,CONS-113478,BOD-01,OP-01
2025-10-25,MP-0393,salida,16.8,CONS-113485,BOD-01,OP-03
2025-10-25,MP-0373,salida,94.2,CONS-113492,BOD-02,OP-02
